 id,text,label
3901,"গত ২০ বছরে আমেরিকা ও ন্যাটো বাহিনী এবং তার মিত্ররা মিলে প্রায় আড়াই লক্ষের ওপরে মানুষ হত্যা করেছে কাগজে-কলমে যদিও সংখ্যা তার থেকে অনেক বেশি । হতাহতের সংখ্যার তো কোন হিসেবে নেই । । বিনা বাধায় রক্তপাতহীনভাবে কাবুল জয় করা আফগানরা ক্ষমতা আসার আগেই পশ্চিমাদের মায়াকান্না শুরু হয়ে গেছে । মিডিয়াও আমেরিকা দালালরা পশ্চিমা মুখী হয়ে কথা বলছে এটা সবারই জানা । ",Negative
sentinob_1519,"পিছনের মেয়েগুলার জন্যে ভিডিওটা বাজে লাগছে ",Negative
1220,Yusha Naeem কোন ভালো মানুষ আওয়ামী লীগ করে এখন,Negative
sentinob_2905,টয়লেটের পানি দিয়ে কুলকুচি করে নিন,Positive
13902,"হনুমান মন্দির কেন ? সৃষ্টিকর্তার প্রার্থনার জন্য একটি নির্দিষ্ট জায়গার দাবি করুন , ",Negative
sentinob_459,"যত গর্জে তত বর্ষে না , অতীতে তার প্রমান পেয়ে আসছি  ",Negative
sentinob_1195,"ভিডিওটা অনেক ভালো লাগলো ভাই , অনেক টা আইডিয়া পাইলাম , তার পরেও আপনার থেকে জানতে চাই , আমার বাজেট 50 / 60 হাজার , আমি সখ করেই ক্যামেরা কিনবো , তবে ফটো ভিডিও দুটাই ভালো চাই , এজন্য কোন ক্যামেরাটা নিবো ",Positive
sentinob_3073,বাংলাদেশের পুলিশ কে যদি কুকুরের সাথে তুলনা করা হয় তাহলে কুকুর কে অপমান করা হবে কুকুরের চাইতে আরও খারাপ কিছু থাকে তাহলে সেই টা কুলিশ,Negative
sentinob_4014,"কোনদিকে ভাই , লোকেশন বলেন ",Neutral
23586," ‘ কঠোর লকডাউনে ’ কি ব্যাংক খোলা থাকবে ? https://t.co/KCufohE1CT",Neutral
sentinob_221,"বগুড়া সাত মাথা যান । এশিয়া , আকবরিয়া , রফাত অভাব নাই , সব পাবেন ",Positive
sentinob_5349,বিশা লাগেনি ভাই আমি শুনলাম বিশা ছারায় যাওয়া যায় এটাকি সত্য,Positive
32777,মূল্য পরিশোধ করা যাবে ডিজিটাল মাধ্যমে,Positive
6979,মানুষ রে হুদাই জেলে ঢুকানোর তো একটা বুদ্ধি চাই,Negative
sentinob_6574,বাংলা দেশের পুলিশ কারাফ তাই দেশের মানোষ শানতিয় নাই,Negative
19766,পোশাকশিল্পের রপ্তানি জটিলতা নিরসনে বৈঠক,Positive
31840," ***করোনায় দেশে আরও ৩১ জনের মৃত্যু , মোট প্রাণহানি ৬ , ৬৭৫ ***নতুন ১৫ , ৫০১ নমুনা পরীক্ষায় ২ , ",Negative
sentinob_5820,হিল্লোল ভাই শুভেচ্ছা নিবেন ! আপনার ভিডিও গুলো আমি দেখি এবং আপনার ভিডিও গুলো আমার ভীষণ ভালো লাগে ! ভাই নারায়ণগঞ্জের কালীর বাজারে অবস্থিত মাউরার হোটেলের খাবারের একটি ভিডিও করবেন ! কারণ ওদের খাবার বিশেষ করে ওদের গরুর মাংসটা খুবই প্রসিদ্ধ ও নামকরা এবং খুবই জনপ্রিয়,Positive
10842,"এখন মানহানি মামলা করুন বাদ বিরুদ্ধে । ",Neutral
